"","x","y","t","AnimalID"
"4354",352138.867101209,398570.445214382,2021-04-24 09:00:00,"15"
"4355",352462.951475887,398597.741355438,2021-04-24 22:00:00,"15"
"4356",351743.269997296,397881.090381155,2021-04-26 00:00:00,"15"
"4357",351658.604837344,398111.884208967,2021-04-26 13:00:00,"15"
"4358",351520.453154197,397670.751348198,2021-04-27 02:00:00,"15"
"4359",351510.587422942,398008.538420839,2021-04-27 15:00:00,"15"
"4360",351323.951797604,398154.91548623,2021-04-28 04:00:00,"15"
"4361",351222.814712359,398196.779126778,2021-04-28 17:00:00,"15"
"4362",350977.117720404,397835.197730605,2021-04-29 06:00:00,"15"
"4363",350497.157498173,397954.724141272,2021-04-30 08:00:00,"15"
"4364",350796.467428169,397870.670772155,2021-04-30 21:00:00,"15"
"4365",350995.563782474,398005.697118581,2021-05-01 10:00:00,"15"
"4366",351149.6559668,398007.403193544,2021-05-01 23:00:00,"15"
"4367",351045.469954764,397866.867413805,2021-05-02 12:00:00,"15"
"4368",350948.84690993,397811.658487159,2021-05-03 01:00:00,"15"
"4369",351081.381639136,398175.677392371,2021-05-03 14:00:00,"15"
"4370",351191.651986205,398203.077628941,2021-05-04 03:00:00,"15"
"4371",350919.986434409,398282.976653481,2021-05-04 16:00:00,"15"
"4372",350494.074660451,398341.612251034,2021-05-05 05:00:00,"15"
"4373",350000.464282808,398678.574758514,2021-05-05 18:00:00,"15"
"4374",350370.22371436,398908.863402522,2021-05-06 07:00:00,"15"
"4375",350089.552973693,398820.510737165,2021-05-06 20:00:00,"15"
"4376",350429.12965831,398620.724313671,2021-05-07 09:00:00,"15"
"4377",350654.52229351,398188.333150389,2021-05-07 22:00:00,"15"
"4378",350910.117107223,398110.874021551,2021-05-08 11:00:00,"15"
"4379",350915.028638125,398381.493516477,2021-05-09 00:00:00,"15"
"4380",351014.297362252,398222.025647273,2021-05-09 13:00:00,"15"
"4381",351593.595959603,397710.59566273,2021-05-10 02:00:00,"15"
"4382",351254.670852369,397707.06822121,2021-05-10 15:00:00,"15"
"4383",351934.976554787,397814.953284964,2021-05-11 04:00:00,"15"
"4384",351779.874932815,397603.17916139,2021-05-11 17:00:00,"15"
"4385",351623.574316955,397600.514177289,2021-05-12 06:00:00,"15"
"4386",351544.3457143,396921.892894341,2021-05-13 08:00:00,"15"
"4387",351228.854752969,396729.598253964,2021-05-13 21:00:00,"15"
"4388",351014.458587376,396674.473988364,2021-05-14 10:00:00,"15"
"4389",351630.10394637,396289.720732549,2021-05-14 23:00:00,"15"
"4390",351908.892144346,396729.86833574,2021-05-15 12:00:00,"15"
"4391",352211.90221454,397167.400000582,2021-05-16 01:00:00,"15"
"4392",352152.712779901,396910.715321262,2021-05-16 14:00:00,"15"
"4393",352527.948787776,396940.864858946,2021-05-17 16:00:00,"15"
"4394",353178.93529293,396972.331846317,2021-05-18 05:00:00,"15"
"4395",353627.241344622,396877.863166054,2021-05-19 07:00:00,"15"
"4396",353617.224976214,396775.911031483,2021-05-20 09:00:00,"15"
"4397",353900.501888946,396978.750490567,2021-05-20 22:00:00,"15"
"4398",353562.943381793,397191.005138001,2021-05-21 11:00:00,"15"
"4399",353429.582274345,397918.78275123,2021-05-22 00:00:00,"15"
"4400",353015.971037556,397930.378796291,2021-05-22 13:00:00,"15"
"4401",353167.098067511,398064.087451525,2021-05-23 02:00:00,"15"
"4402",353167.104751266,398116.167598967,2021-05-23 15:00:00,"15"
"4403",353441.199490211,397921.521572506,2021-05-24 04:00:00,"15"
"4404",353868.320160409,397652.585024394,2021-05-25 06:00:00,"15"
"4405",353458.917981482,398154.196308381,2021-05-25 19:00:00,"15"
"4406",353657.99646462,398664.653491094,2021-05-26 08:00:00,"15"
"4407",354118.025216715,398959.165167047,2021-05-26 21:00:00,"15"
"4408",354302.73825828,398767.363162196,2021-05-27 10:00:00,"15"
"4409",353949.483421118,398414.774872837,2021-05-27 23:00:00,"15"
"4410",354325.414177807,398328.880512987,2021-05-28 12:00:00,"15"
"4411",354979.360693476,398364.529968454,2021-05-29 01:00:00,"15"
"4412",354672.364378266,397929.331858511,2021-05-29 14:00:00,"15"
"4413",354788.207841933,397869.806495401,2021-05-30 03:00:00,"15"
"4414",355142.06161919,397747.299323244,2021-05-30 16:00:00,"15"
"4415",354799.735208392,397716.164501132,2021-05-31 05:00:00,"15"
"4416",354845.334265204,397913.329609763,2021-05-31 18:00:00,"15"
"4417",354776.324531004,397774.031048433,2021-06-01 07:00:00,"15"
"4418",354906.974087984,397387.955702907,2021-06-01 20:00:00,"15"
"4419",354836.225068994,397364.654981296,2021-06-02 09:00:00,"15"
"4420",355255.895404816,397418.369210216,2021-06-02 22:00:00,"15"
"4421",355130.383022527,397355.002117476,2021-06-04 13:00:00,"15"
"4422",355089.560278275,397730.7072646,2021-06-05 02:00:00,"15"
"4423",354883.542157234,397602.02971142,2021-06-05 15:00:00,"15"
"4424",354780.245754496,397372.156729896,2021-06-06 04:00:00,"15"
"4425",355184.019014265,397740.180703968,2021-06-06 17:00:00,"15"
"4426",355509.500462646,397308.79193506,2021-06-07 06:00:00,"15"
"4427",355510.277064946,396896.163409727,2021-06-07 19:00:00,"15"
"4428",355328.766714704,397016.424078303,2021-06-08 08:00:00,"15"
"4429",355467.944601682,397219.05786048,2021-06-08 21:00:00,"15"
"4430",355558.41321361,397158.945666734,2021-06-09 23:00:00,"15"
"4431",355524.656946446,396932.746024772,2021-06-10 12:00:00,"15"
"4432",355872.797979055,397062.593603012,2021-06-11 01:00:00,"15"
"4433",356144.655705771,397202.104769472,2021-06-12 16:00:00,"15"
"4434",356549.773944997,397662.058634361,2021-06-13 05:00:00,"15"
"4435",356680.933214845,397479.824737453,2021-06-13 18:00:00,"15"
"4436",356177.612568836,397935.090675795,2021-06-14 07:00:00,"15"
"4437",356006.820263741,398059.472877518,2021-06-14 20:00:00,"15"
"4438",355958.935069327,397744.175505946,2021-06-15 09:00:00,"15"
"4439",356461.009193397,397290.694103058,2021-06-15 22:00:00,"15"
"4440",356321.226701274,397391.048899038,2021-06-16 11:00:00,"15"
"4441",356256.116984624,396992.462394392,2021-06-17 00:00:00,"15"
"4442",356249.758189939,397305.676199224,2021-06-17 13:00:00,"15"
"4443",356783.211969594,396903.91812414,2021-06-18 02:00:00,"15"
"4444",356414.395318693,396875.485568287,2021-06-18 15:00:00,"15"
"4445",356563.446885432,396742.408257652,2021-06-19 04:00:00,"15"
"4446",356727.160834864,396566.077430518,2021-06-19 17:00:00,"15"
"4447",356550.201444866,396861.145107771,2021-06-20 06:00:00,"15"
"4448",356618.891354494,396784.492450893,2021-06-20 19:00:00,"15"
"4449",355872.479452541,397100.259219469,2021-06-21 21:00:00,"15"
"4450",356055.8598486,397592.11018065,2021-06-22 10:00:00,"15"
"4451",356263.367899073,397621.04032632,2021-06-22 23:00:00,"15"
"4452",356244.2156096,397762.19561106,2021-06-23 12:00:00,"15"
"4453",356734.187403477,398519.498371404,2021-06-24 14:00:00,"15"
"4454",356770.101918346,397806.575022722,2021-06-25 03:00:00,"15"
"4455",356856.74830223,397703.797723506,2021-06-25 16:00:00,"15"
"4456",356973.06690476,397511.078651717,2021-06-26 05:00:00,"15"
"4457",357163.011341325,397671.03520858,2021-06-26 18:00:00,"15"
"4458",357272.668635375,397424.611766109,2021-06-27 07:00:00,"15"
"4459",357212.750476861,396873.653440518,2021-06-27 20:00:00,"15"
"4460",357230.639043074,397057.336984643,2021-06-28 09:00:00,"15"
"4461",357360.214642645,396858.76636232,2021-06-28 22:00:00,"15"
"4462",356891.302683746,396533.207630726,2021-06-29 11:00:00,"15"
"4463",356691.305891402,396123.716449646,2021-06-30 00:00:00,"15"
"4464",355798.244397018,396659.099291206,2021-07-01 02:00:00,"15"
"4465",355057.329567055,396575.537998862,2021-07-01 15:00:00,"15"
"4466",354954.331709919,396831.11659639,2021-07-02 04:00:00,"15"
"4467",355015.61280185,396465.240144853,2021-07-02 17:00:00,"15"
"4468",355296.443355628,395918.923576263,2021-07-03 06:00:00,"15"
"4469",355516.741107821,395559.063720364,2021-07-03 19:00:00,"15"
"4470",355843.644266172,395402.942061657,2021-07-04 08:00:00,"15"
"4471",355321.687587124,395370.947428482,2021-07-04 21:00:00,"15"
"4472",354709.81626829,395072.921502377,2021-07-05 10:00:00,"15"
"4473",354837.037310554,395135.443144125,2021-07-05 23:00:00,"15"
"4474",354896.250772884,395595.52826431,2021-07-06 12:00:00,"15"
"4475",355081.781283337,395765.279163583,2021-07-07 01:00:00,"15"
"4476",354999.550310394,395815.301591522,2021-07-07 14:00:00,"15"
"4477",355214.669075107,395467.287974995,2021-07-08 03:00:00,"15"
"4478",354903.988233303,395660.953762721,2021-07-08 16:00:00,"15"
"4479",354158.811242363,395955.555916799,2021-07-09 18:00:00,"15"
"4480",354431.493789767,396016.103518062,2021-07-10 07:00:00,"15"
"4481",354120.775127632,395620.207107833,2021-07-10 20:00:00,"15"
"4482",353665.163339259,396027.154795068,2021-07-12 11:00:00,"15"
"4483",353691.858344442,396095.443054992,2021-07-13 00:00:00,"15"
"4484",354598.950982072,395948.779985411,2021-07-14 15:00:00,"15"
"4485",354405.314481415,395398.545970402,2021-07-15 04:00:00,"15"
"4486",354736.020605441,395842.769957495,2021-07-15 17:00:00,"15"
"4487",354535.461621357,395553.928872518,2021-07-16 06:00:00,"15"
"4488",355037.424451059,394995.48630629,2021-07-16 19:00:00,"15"
"4489",354608.780604377,394592.453139495,2021-07-17 08:00:00,"15"
"4490",354940.1813302,394266.207911552,2021-07-17 21:00:00,"15"
"4491",354726.774712075,394285.547775861,2021-07-18 10:00:00,"15"
"4492",355041.462959954,394490.204932713,2021-07-18 23:00:00,"15"
"4493",355379.922469929,394528.860713413,2021-07-19 12:00:00,"15"
"4494",355675.44585054,394585.894542465,2021-07-20 01:00:00,"15"
"4495",355193.643841893,394444.824991279,2021-07-20 14:00:00,"15"
"4496",355673.809956801,394650.424786394,2021-07-21 03:00:00,"15"
"4497",355419.538061495,394608.965140884,2021-07-21 16:00:00,"15"
"4498",355249.998881871,394694.917483053,2021-07-22 05:00:00,"15"
"4499",355414.842849817,394611.47948053,2021-07-22 18:00:00,"15"
"4500",355509.946491799,394384.98353085,2021-07-23 07:00:00,"15"
"4501",355837.269114937,394466.788480602,2021-07-23 20:00:00,"15"
"4502",356154.773646761,394479.926629243,2021-07-24 09:00:00,"15"
"4503",356620.157219917,394667.061507788,2021-07-25 11:00:00,"15"
"4504",357473.157082263,394498.089815091,2021-07-26 00:00:00,"15"
"4505",357916.051807839,393912.166451314,2021-07-26 13:00:00,"15"
"4506",357684.953477352,393534.823944729,2021-07-27 02:00:00,"15"
"4507",357660.30632773,393870.893614043,2021-07-27 15:00:00,"15"
"4508",357341.447806237,394210.111125235,2021-07-28 04:00:00,"15"
"4509",357281.707607329,394151.682046353,2021-07-28 17:00:00,"15"
"4510",357694.685352638,393996.840069904,2021-07-29 06:00:00,"15"
"4511",357451.62943896,394303.174476508,2021-07-29 19:00:00,"15"
"4512",357351.813107907,394414.145226342,2021-07-30 08:00:00,"15"
"4513",357061.462110381,394213.475014777,2021-07-30 21:00:00,"15"
"4514",356853.612858296,394054.721347149,2021-07-31 10:00:00,"15"
"4515",356854.420511315,394456.296284119,2021-07-31 23:00:00,"15"
"4516",350000,4e+05,2021-02-01 00:00:00,"16"
"4517",350230.309642277,399578.777642212,2021-02-01 13:00:00,"16"
"4518",350336.063355021,399071.607904055,2021-02-02 02:00:00,"16"
"4519",350158.131185325,399082.947468629,2021-02-02 15:00:00,"16"
"4520",350286.186807509,398709.079042389,2021-02-03 04:00:00,"16"
"4521",350227.430439552,398665.022094444,2021-02-03 17:00:00,"16"
"4522",350227.160058459,399170.332983901,2021-02-04 19:00:00,"16"
"4523",350949.312478329,398598.499956534,2021-02-05 08:00:00,"16"
"4524",350744.353070678,398250.100729218,2021-02-05 21:00:00,"16"
"4525",350034.055565137,398339.836283606,2021-02-06 10:00:00,"16"
"4526",350504.509760395,398815.796574485,2021-02-06 23:00:00,"16"
"4527",349725.790271993,398540.317836226,2021-02-07 12:00:00,"16"
"4528",349348.589945642,398231.309589732,2021-02-08 01:00:00,"16"
"4529",349444.824189554,397958.806476693,2021-02-08 14:00:00,"16"
"4530",348886.475382157,397908.332698546,2021-02-09 03:00:00,"16"
"4531",348480.150985283,398123.611043076,2021-02-09 16:00:00,"16"
"4532",348381.165084662,397739.571768051,2021-02-10 05:00:00,"16"
"4533",348617.799627804,397571.693265036,2021-02-10 18:00:00,"16"
"4534",348375.387998649,397753.203751743,2021-02-11 07:00:00,"16"
"4535",348751.785999139,398388.615773048,2021-02-11 20:00:00,"16"
"4536",349094.404728126,398779.023583468,2021-02-12 09:00:00,"16"
"4537",349111.865317558,399123.218611662,2021-02-12 22:00:00,"16"
"4538",349490.296720498,399270.671762396,2021-02-13 11:00:00,"16"
"4539",349153.927589877,398867.980781156,2021-02-14 00:00:00,"16"
"4540",349368.740028948,399233.757584786,2021-02-14 13:00:00,"16"
"4541",349389.932883834,400023.200692462,2021-02-15 02:00:00,"16"
"4542",349417.324905495,399936.490383214,2021-02-15 15:00:00,"16"
"4543",349158.440022623,399872.272265949,2021-02-16 04:00:00,"16"
"4544",349446.254281408,399987.171866258,2021-02-16 17:00:00,"16"
"4545",349648.662154487,399834.676577524,2021-02-17 06:00:00,"16"
"4546",349661.308401025,399691.066741083,2021-02-17 19:00:00,"16"
"4547",349721.690458601,399488.211976867,2021-02-18 08:00:00,"16"
"4548",349436.516188398,399420.772134881,2021-02-18 21:00:00,"16"
"4549",349109.572191813,399265.036537285,2021-02-19 10:00:00,"16"
"4550",349372.451805206,398910.611910047,2021-02-19 23:00:00,"16"
"4551",350114.638259334,398788.192828913,2021-02-20 12:00:00,"16"
"4552",349681.477543699,398933.94361675,2021-02-21 01:00:00,"16"
"4553",349633.718693473,398626.598724938,2021-02-21 14:00:00,"16"
"4554",350268.254493695,398575.959226927,2021-02-22 03:00:00,"16"
"4555",350168.501188601,398871.366229921,2021-02-22 16:00:00,"16"
"4556",350827.040413591,398892.400341303,2021-02-23 18:00:00,"16"
"4557",351247.569475165,398639.070307054,2021-02-24 20:00:00,"16"
"4558",351102.912619937,398321.166387527,2021-02-25 09:00:00,"16"
"4559",350893.387563834,397989.030767255,2021-02-25 22:00:00,"16"
"4560",350953.183776111,398065.188161673,2021-02-26 11:00:00,"16"
"4561",351363.918234763,398279.145086763,2021-02-27 00:00:00,"16"
"4562",351491.103765804,397697.799453457,2021-02-28 02:00:00,"16"
"4563",351260.930873126,398079.644067542,2021-02-28 15:00:00,"16"
"4564",351419.811455869,397791.714979492,2021-03-01 04:00:00,"16"
"4565",351534.53672966,398260.942274418,2021-03-01 17:00:00,"16"
"4566",351344.079120568,397581.585797337,2021-03-02 06:00:00,"16"
"4567",351690.769241042,397479.835236745,2021-03-02 19:00:00,"16"
"4568",351204.658745498,398244.346635393,2021-03-03 21:00:00,"16"
"4569",350885.084246841,398119.370995269,2021-03-04 10:00:00,"16"
"4570",350690.224413552,398081.086510123,2021-03-04 23:00:00,"16"
"4571",350813.302571642,398222.063004038,2021-03-05 12:00:00,"16"
"4572",350848.892328388,398016.683162205,2021-03-06 01:00:00,"16"
"4573",351133.523422424,397637.69842251,2021-03-06 14:00:00,"16"
"4574",351375.647724286,398210.914344187,2021-03-07 03:00:00,"16"
"4575",351425.963774626,397670.547098749,2021-03-07 16:00:00,"16"
"4576",351597.054876689,397431.693327955,2021-03-08 05:00:00,"16"
"4577",351517.16511146,397552.517330259,2021-03-08 18:00:00,"16"
"4578",350881.295595506,396714.730456394,2021-03-09 20:00:00,"16"
"4579",351100.752225947,396710.537188929,2021-03-10 09:00:00,"16"
"4580",350722.777869364,396847.117725744,2021-03-10 22:00:00,"16"
"4581",350931.910975381,396966.599498137,2021-03-11 11:00:00,"16"
"4582",350636.900730976,397232.903714831,2021-03-12 13:00:00,"16"
"4583",350399.673492415,396731.173713714,2021-03-13 02:00:00,"16"
"4584",350857.813776731,397140.608962981,2021-03-13 15:00:00,"16"
"4585",351000.527870306,396933.571063393,2021-03-14 05:00:00,"16"
"4586",350911.774792116,397355.916047029,2021-03-14 18:00:00,"16"
"4587",351034.763648338,397624.283059585,2021-03-15 07:00:00,"16"
"4588",350981.430002441,397830.962588066,2021-03-15 20:00:00,"16"
"4589",351178.026375621,397962.077231086,2021-03-16 09:00:00,"16"
"4590",351620.231759265,398221.457213357,2021-03-16 22:00:00,"16"
"4591",351311.867122036,398744.483880084,2021-03-18 00:00:00,"16"
"4592",351325.28737143,399484.025703233,2021-03-18 13:00:00,"16"
"4593",351331.56104018,399792.932596326,2021-03-19 02:00:00,"16"
"4594",351933.454232615,399692.160336409,2021-03-20 04:00:00,"16"
"4595",351666.534325623,399510.913747404,2021-03-20 17:00:00,"16"
"4596",351722.281056938,399664.682818411,2021-03-21 06:00:00,"16"
"4597",351513.387965562,400172.987875268,2021-03-21 19:00:00,"16"
"4598",351617.765453817,400038.282373429,2021-03-22 08:00:00,"16"
"4599",351519.507933192,399825.679324359,2021-03-22 21:00:00,"16"
"4600",351351.303213817,399774.073872448,2021-03-23 10:00:00,"16"
"4601",351507.203975846,399659.603711864,2021-03-23 23:00:00,"16"
"4602",350617.08860703,399543.681922044,2021-03-24 12:00:00,"16"
"4603",349767.347335291,400084.362458635,2021-03-25 01:00:00,"16"
"4604",349673.423072338,399940.730611826,2021-03-25 14:00:00,"16"
"4605",349644.414555928,399513.470839584,2021-03-26 16:00:00,"16"
"4606",349672.129732866,399234.497164412,2021-03-27 18:00:00,"16"
"4607",349829.737833865,398998.473110073,2021-03-28 07:00:00,"16"
"4608",349504.678989418,398768.20171203,2021-03-29 09:00:00,"16"
"4609",349367.83537938,398828.955528101,2021-03-29 22:00:00,"16"
"4610",350064.447241181,399014.931452775,2021-03-30 11:00:00,"16"
"4611",349717.712118117,399165.173712406,2021-03-31 00:00:00,"16"
"4612",349675.294703084,399633.30213895,2021-03-31 13:00:00,"16"
"4613",349481.258815882,399882.550592733,2021-04-01 02:00:00,"16"
"4614",349274.941347842,399746.082602472,2021-04-01 15:00:00,"16"
"4615",349298.18937802,399743.518723762,2021-04-02 04:00:00,"16"
"4616",349430.132858971,399864.505212095,2021-04-02 17:00:00,"16"
"4617",348760.510898335,399887.155206833,2021-04-03 06:00:00,"16"
"4618",348845.740246757,399804.309297623,2021-04-03 19:00:00,"16"
"4619",349549.807204179,399990.302996839,2021-04-04 08:00:00,"16"
"4620",349645.695532502,399840.038728808,2021-04-04 21:00:00,"16"
"4621",349552.884319446,399649.973892283,2021-04-05 10:00:00,"16"
"4622",349714.071774808,399465.637335505,2021-04-05 23:00:00,"16"
"4623",350066.178871839,400218.932539496,2021-04-06 12:00:00,"16"
"4624",349897.510625756,400063.449267428,2021-04-07 01:00:00,"16"
"4625",350012.509155832,400528.438154871,2021-04-07 14:00:00,"16"
"4626",350046.650014683,400462.761376503,2021-04-08 03:00:00,"16"
"4627",350264.845525669,400411.08324253,2021-04-08 16:00:00,"16"
"4628",350445.951736488,399838.915625925,2021-04-09 05:00:00,"16"
"4629",350222.490422697,400036.542896606,2021-04-09 18:00:00,"16"
